origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_to_united_state_estimate,dest_col_33_moe,movers_in_county_to_county_flow_estimate,dest_col_35_moe,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file
72,089,72,119,Puerto Rico,Luquillo Municipio,19702.0,88.0,17259.0,577.0,1954.0,515.0,889.0,327.0,1065.0,437.0,479.0,231.0,10.0,15.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,155.0,112.0,,,Luquillo Municipio,Río Grande Municipio,72_089,72_119,outflow_09_13_Puerto Rico.csv
72,091,72,119,Puerto Rico,Manatí Municipio,42978.0,159.0,39659.0,814.0,2991.0,785.0,1852.0,503.0,1139.0,515.0,309.0,226.0,19.0,30.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,28.0,26.0,,,Manatí Municipio,Río Grande Municipio,72_091,72_119,outflow_09_13_Puerto Rico.csv
72,097,72,119,Puerto Rico,Mayagüez Municipio,86457.0,161.0,76979.0,904.0,8595.0,855.0,5014.0,712.0,3581.0,564.0,759.0,286.0,124.0,102.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,17.0,25.0,,,Mayagüez Municipio,Río Grande Municipio,72_097,72_119,outflow_09_13_Puerto Rico.csv
72,107,72,119,Puerto Rico,Orocovis Municipio,22903.0,89.0,21481.0,352.0,1332.0,354.0,1011.0,354.0,321.0,166.0,90.0,79.0,,,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,8.0,13.0,,,Orocovis Municipio,Río Grande Municipio,72_107,72_119,outflow_09_13_Puerto Rico.csv
72,111,72,119,Puerto Rico,Peñuelas Municipio,23458.0,91.0,21706.0,421.0,1430.0,368.0,1043.0,329.0,387.0,245.0,322.0,184.0,,,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,21.0,32.0,,,Peñuelas Municipio,Río Grande Municipio,72_111,72_119,outflow_09_13_Puerto Rico.csv
72,113,72,119,Puerto Rico,Ponce Municipio,161221.0,217.0,145236.0,1148.0,13925.0,1133.0,10091.0,1022.0,3834.0,613.0,1824.0,487.0,236.0,166.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,7.0,11.0,,,Ponce Municipio,Río Grande Municipio,72_113,72_119,outflow_09_13_Puerto Rico.csv
72,121,72,119,Puerto Rico,Sabana Grande Municipio,24675.0,128.0,23973.0,323.0,643.0,266.0,342.0,168.0,301.0,183.0,47.0,40.0,12.0,19.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,55.0,63.0,,,Sabana Grande Municipio,Río Grande Municipio,72_121,72_119,outflow_09_13_Puerto Rico.csv
72,125,72,119,Puerto Rico,San Germán Municipio,34756.0,102.0,32399.0,645.0,1968.0,581.0,1317.0,520.0,651.0,226.0,348.0,204.0,41.0,44.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,11.0,17.0,,,San Germán Municipio,Río Grande Municipio,72_125,72_119,outflow_09_13_Puerto Rico.csv
72,127,72,119,Puerto Rico,San Juan Municipio,383291.0,362.0,338118.0,2156.0,39941.0,2119.0,25827.0,1499.0,14114.0,1379.0,3451.0,569.0,1781.0,361.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,258.0,147.0,,,San Juan Municipio,Río Grande Municipio,72_127,72_119,outflow_09_13_Puerto Rico.csv
72,129,72,119,Puerto Rico,San Lorenzo Municipio,40307.0,118.0,37517.0,589.0,2681.0,582.0,2096.0,589.0,585.0,277.0,91.0,75.0,18.0,20.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,53.0,84.0,,,San Lorenzo Municipio,Río Grande Municipio,72_129,72_119,outflow_09_13_Puerto Rico.csv
72,137,72,119,Puerto Rico,Toa Baja Municipio,87321.0,168.0,81140.0,887.0,5515.0,896.0,3257.0,797.0,2258.0,506.0,627.0,315.0,39.0,40.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,23.0,23.0,,,Toa Baja Municipio,Río Grande Municipio,72_137,72_119,outflow_09_13_Puerto Rico.csv
72,139,72,119,Puerto Rico,Trujillo Alto Municipio,72993.0,202.0,67222.0,809.0,5426.0,756.0,2822.0,602.0,2604.0,528.0,260.0,141.0,85.0,90.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,37.0,43.0,,,Trujillo Alto Municipio,Río Grande Municipio,72_139,72_119,outflow_09_13_Puerto Rico.csv
72,151,72,119,Puerto Rico,Yabucoa Municipio,37034.0,97.0,34275.0,551.0,2167.0,538.0,1560.0,489.0,607.0,208.0,592.0,268.0,,,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,7.0,10.0,,,Yabucoa Municipio,Río Grande Municipio,72_151,72_119,outflow_09_13_Puerto Rico.csv
09,007,72,121,Connecticut,Middlesex County,164336.0,243.0,146902.0,1371.0,16607.0,1416.0,7878.0,949.0,5375.0,810.0,3354.0,511.0,827.0,383.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,74.0,112.0,,,Middlesex,Sabana Grande Municipio,09_007,72_121,outflow_09_13_Puerto Rico.csv
09,009,72,121,Connecticut,New Haven County,854558.0,677.0,752383.0,3446.0,97192.0,3332.0,67719.0,2871.0,13431.0,1139.0,16042.0,1276.0,4983.0,766.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,158.0,251.0,,,New Haven,Sabana Grande Municipio,09_009,72_121,outflow_09_13_Puerto Rico.csv
12,095,72,121,Florida,Orange County,1161109.0,972.0,922905.0,6152.0,222321.0,5738.0,144101.0,4590.0,47288.0,2756.0,30932.0,2040.0,15883.0,1956.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,15.0,24.0,,,Orange,Sabana Grande Municipio,12_095,72_121,outflow_09_13_Puerto Rico.csv
17,097,72,121,Illinois,Lake County,694104.0,547.0,606479.0,2689.0,83918.0,2586.0,49098.0,2896.0,13922.0,1269.0,20898.0,1546.0,3707.0,484.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,20.0,47.0,,,Lake,Sabana Grande Municipio,17_097,72_121,outflow_09_13_Puerto Rico.csv
26,159,72,121,Michigan,Van Buren County,75233.0,127.0,67468.0,727.0,7572.0,715.0,4134.0,522.0,2071.0,336.0,1367.0,369.0,193.0,99.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,5.0,14.0,,,Van Buren,Sabana Grande Municipio,26_159,72_121,outflow_09_13_Puerto Rico.csv
34,015,72,121,New Jersey,Gloucester County,286090.0,313.0,260534.0,1693.0,24742.0,1665.0,13150.0,1320.0,8681.0,979.0,2911.0,478.0,814.0,341.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,26.0,43.0,,,Gloucester,Sabana Grande Municipio,34_015,72_121,outflow_09_13_Puerto Rico.csv
34,033,72,121,New Jersey,Salem County,65177.0,129.0,58393.0,698.0,6604.0,687.0,3818.0,670.0,1559.0,324.0,1227.0,340.0,180.0,83.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,27.0,38.0,,,Salem,Sabana Grande Municipio,34_033,72_121,outflow_09_13_Puerto Rico.csv
34,041,72,121,New Jersey,Warren County,106846.0,140.0,96882.0,954.0,9467.0,948.0,5268.0,927.0,2537.0,367.0,1662.0,446.0,497.0,180.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,31.0,42.0,,,Warren,Sabana Grande Municipio,34_041,72_121,outflow_09_13_Puerto Rico.csv
36,103,72,121,New York,Suffolk County,1480341.0,918.0,1377190.0,3616.0,97648.0,3588.0,70323.0,2955.0,17878.0,1596.0,9447.0,886.0,5503.0,596.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,11.0,19.0,,,Suffolk,Sabana Grande Municipio,36_103,72_121,outflow_09_13_Puerto Rico.csv
42,075,72,121,Pennsylvania,Lebanon County,132534.0,270.0,115775.0,1282.0,16271.0,1256.0,10040.0,1058.0,4767.0,767.0,1464.0,397.0,488.0,173.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,17.0,26.0,,,Lebanon,Sabana Grande Municipio,42_075,72_121,outflow_09_13_Puerto Rico.csv
48,029,72,121,Texas,Bexar County,1728176.0,1136.0,1398795.0,6662.0,316421.0,6279.0,229413.0,5808.0,44536.0,2749.0,42472.0,2714.0,12960.0,1276.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,30.0,33.0,,,Bexar,Sabana Grande Municipio,48_029,72_121,outflow_09_13_Puerto Rico.csv
48,099,72,121,Texas,Coryell County,74832.0,191.0,59178.0,1246.0,13453.0,1189.0,3847.0,601.0,4667.0,725.0,4939.0,727.0,2201.0,386.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,21.0,34.0,,,Coryell,Sabana Grande Municipio,48_099,72_121,outflow_09_13_Puerto Rico.csv
55,079,72,121,Wisconsin,Milwaukee County,937217.0,589.0,764305.0,4328.0,169121.0,4126.0,133389.0,3539.0,19903.0,1384.0,15829.0,1070.0,3791.0,517.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,1.0,3.0,,,Milwaukee,Sabana Grande Municipio,55_079,72_121,outflow_09_13_Puerto Rico.csv
55,141,72,121,Wisconsin,Wood County,73504.0,161.0,66127.0,668.0,7211.0,652.0,4327.0,540.0,2130.0,382.0,754.0,241.0,166.0,74.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,1.0,3.0,,,Wood,Sabana Grande Municipio,55_141,72_121,outflow_09_13_Puerto Rico.csv
72,003,72,121,Puerto Rico,Aguada Municipio,41052.0,167.0,39425.0,473.0,1226.0,394.0,885.0,317.0,341.0,213.0,386.0,224.0,15.0,23.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,4.0,9.0,,,Aguada Municipio,Sabana Grande Municipio,72_003,72_121,outflow_09_13_Puerto Rico.csv
72,005,72,121,Puerto Rico,Aguadilla Municipio,59302.0,220.0,54113.0,824.0,4360.0,707.0,2793.0,578.0,1567.0,412.0,688.0,299.0,141.0,91.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,15.0,12.0,,,Aguadilla Municipio,Sabana Grande Municipio,72_005,72_121,outflow_09_13_Puerto Rico.csv
72,013,72,121,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,1.0,7.0,,,Arecibo Municipio,Sabana Grande Municipio,72_013,72_121,outflow_09_13_Puerto Rico.csv
72,021,72,121,Puerto Rico,Bayamón Municipio,203000.0,250.0,187031.0,1296.0,14653.0,1172.0,7971.0,995.0,6682.0,771.0,1224.0,257.0,92.0,48.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,16.0,17.0,,,Bayamón Municipio,Sabana Grande Municipio,72_021,72_121,outflow_09_13_Puerto Rico.csv
72,043,72,121,Puerto Rico,Coamo Municipio,40002.0,163.0,37594.0,561.0,2257.0,567.0,1668.0,508.0,589.0,245.0,123.0,84.0,28.0,45.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,122.0,190.0,,,Coamo Municipio,Sabana Grande Municipio,72_043,72_121,outflow_09_13_Puerto Rico.csv
72,067,72,121,Puerto Rico,Hormigueros Municipio,16978.0,94.0,15823.0,417.0,1031.0,398.0,291.0,141.0,740.0,362.0,88.0,74.0,36.0,50.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,1.0,3.0,,,Hormigueros Municipio,Sabana Grande Municipio,72_067,72_121,outflow_09_13_Puerto Rico.csv
72,075,72,121,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,4.0,8.0,,,Juana Díaz Municipio,Sabana Grande Municipio,72_075,72_121,outflow_09_13_Puerto Rico.csv
72,087,72,121,Puerto Rico,Loíza Municipio,29166.0,113.0,26846.0,561.0,2181.0,524.0,1206.0,419.0,975.0,273.0,64.0,53.0,75.0,97.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,6.0,13.0,,,Loíza Municipio,Sabana Grande Municipio,72_087,72_121,outflow_09_13_Puerto Rico.csv
72,097,72,121,Puerto Rico,Mayagüez Municipio,86457.0,161.0,76979.0,904.0,8595.0,855.0,5014.0,712.0,3581.0,564.0,759.0,286.0,124.0,102.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,78.0,60.0,,,Mayagüez Municipio,Sabana Grande Municipio,72_097,72_121,outflow_09_13_Puerto Rico.csv
72,113,72,121,Puerto Rico,Ponce Municipio,161221.0,217.0,145236.0,1148.0,13925.0,1133.0,10091.0,1022.0,3834.0,613.0,1824.0,487.0,236.0,166.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,34.0,30.0,,,Ponce Municipio,Sabana Grande Municipio,72_113,72_121,outflow_09_13_Puerto Rico.csv
72,119,72,121,Puerto Rico,Río Grande Municipio,53488.0,139.0,48014.0,888.0,5144.0,817.0,2269.0,638.0,2875.0,599.0,323.0,225.0,7.0,12.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,5.0,10.0,,,Río Grande Municipio,Sabana Grande Municipio,72_119,72_121,outflow_09_13_Puerto Rico.csv
72,125,72,121,Puerto Rico,San Germán Municipio,34756.0,102.0,32399.0,645.0,1968.0,581.0,1317.0,520.0,651.0,226.0,348.0,204.0,41.0,44.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,56.0,54.0,,,San Germán Municipio,Sabana Grande Municipio,72_125,72_121,outflow_09_13_Puerto Rico.csv
72,127,72,121,Puerto Rico,San Juan Municipio,383291.0,362.0,338118.0,2156.0,39941.0,2119.0,25827.0,1499.0,14114.0,1379.0,3451.0,569.0,1781.0,361.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,14.0,18.0,,,San Juan Municipio,Sabana Grande Municipio,72_127,72_121,outflow_09_13_Puerto Rico.csv
72,129,72,121,Puerto Rico,San Lorenzo Municipio,40307.0,118.0,37517.0,589.0,2681.0,582.0,2096.0,589.0,585.0,277.0,91.0,75.0,18.0,20.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,13.0,27.0,,,San Lorenzo Municipio,Sabana Grande Municipio,72_129,72_121,outflow_09_13_Puerto Rico.csv
72,141,72,121,Puerto Rico,Utuado Municipio,32254.0,107.0,30453.0,461.0,1524.0,416.0,1146.0,335.0,378.0,201.0,261.0,174.0,16.0,18.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,10.0,22.0,,,Utuado Municipio,Sabana Grande Municipio,72_141,72_121,outflow_09_13_Puerto Rico.csv
72,145,72,121,Puerto Rico,Vega Baja Municipio,58042.0,189.0,56738.0,369.0,982.0,265.0,512.0,202.0,470.0,202.0,294.0,176.0,28.0,37.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,1.0,5.0,,,Vega Baja Municipio,Sabana Grande Municipio,72_145,72_121,outflow_09_13_Puerto Rico.csv
72,153,72,121,Puerto Rico,Yauco Municipio,40651.0,138.0,39232.0,463.0,1067.0,340.0,728.0,265.0,339.0,150.0,352.0,261.0,,,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,12.0,26.0,,,Yauco Municipio,Sabana Grande Municipio,72_153,72_121,outflow_09_13_Puerto Rico.csv
04,013,72,123,Arizona,Maricopa County,3835677.0,1696.0,3067321.0,12603.0,743278.0,12614.0,574235.0,11769.0,39795.0,2829.0,129248.0,4343.0,25078.0,2110.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,7.0,11.0,,,Maricopa,Salinas Municipio,04_013,72_123,outflow_09_13_Puerto Rico.csv
12,097,72,123,Florida,Osceola County,275739.0,579.0,235429.0,3296.0,37019.0,3159.0,20518.0,2196.0,10225.0,1401.0,6276.0,1321.0,3291.0,859.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,101.0,156.0,,,Osceola,Salinas Municipio,12_097,72_123,outflow_09_13_Puerto Rico.csv
13,113,72,123,Georgia,Fayette County,106410.0,149.0,93791.0,1183.0,12029.0,1158.0,4708.0,843.0,4826.0,707.0,2495.0,534.0,590.0,203.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,7.0,11.0,,,Fayette,Salinas Municipio,13_113,72_123,outflow_09_13_Puerto Rico.csv
13,115,72,123,Georgia,Floyd County,95053.0,211.0,80882.0,1380.0,13878.0,1396.0,8878.0,980.0,3464.0,620.0,1536.0,564.0,293.0,139.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,12.0,24.0,,,Floyd,Salinas Municipio,13_115,72_123,outflow_09_13_Puerto Rico.csv
13,121,72,123,Georgia,Fulton County,936521.0,785.0,748471.0,4037.0,180853.0,4142.0,100402.0,3796.0,47266.0,2575.0,33185.0,2408.0,7197.0,911.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,81.0,147.0,,,Fulton,Salinas Municipio,13_121,72_123,outflow_09_13_Puerto Rico.csv
13,135,72,123,Georgia,Gwinnett County,815013.0,819.0,694587.0,4682.0,115013.0,4529.0,67533.0,3823.0,27597.0,2464.0,19883.0,1990.0,5413.0,892.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,125.0,177.0,,,Gwinnett,Salinas Municipio,13_135,72_123,outflow_09_13_Puerto Rico.csv
13,217,72,123,Georgia,Newton County,99706.0,248.0,82253.0,1739.0,17013.0,1803.0,8206.0,1702.0,6920.0,1194.0,1887.0,565.0,440.0,320.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,119.0,181.0,,,Newton,Salinas Municipio,13_217,72_123,outflow_09_13_Puerto Rico.csv
18,097,72,123,Indiana,Marion County,898448.0,792.0,737020.0,4688.0,156821.0,4804.0,113392.0,3705.0,26582.0,1769.0,16847.0,1569.0,4607.0,764.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,23.0,34.0,,,Marion,Salinas Municipio,18_097,72_123,outflow_09_13_Puerto Rico.csv
24,003,72,123,Maryland,Anne Arundel County,537322.0,584.0,466713.0,3286.0,67269.0,3113.0,34927.0,2265.0,15051.0,1331.0,17291.0,1609.0,3340.0,675.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,101.0,147.0,,,Anne Arundel,Salinas Municipio,24_003,72_123,outflow_09_13_Puerto Rico.csv
24,033,72,123,Maryland,Prince George's County,862179.0,685.0,731827.0,3187.0,124006.0,3050.0,75815.0,2880.0,17692.0,1122.0,30499.0,1708.0,6346.0,783.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,86.0,121.0,,,Prince George's,Salinas Municipio,24_033,72_123,outflow_09_13_Puerto Rico.csv
25,005,72,123,Massachusetts,Bristol County,544002.0,447.0,483684.0,2175.0,58910.0,2120.0,40209.0,1790.0,9697.0,918.0,9004.0,1014.0,1408.0,300.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,8.0,18.0,,,Bristol,Salinas Municipio,25_005,72_123,outflow_09_13_Puerto Rico.csv
25,009,72,123,Massachusetts,Essex County,742854.0,581.0,651177.0,3335.0,86857.0,3318.0,61187.0,3178.0,14104.0,1187.0,11566.0,1209.0,4820.0,715.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,22.0,35.0,,,Essex,Salinas Municipio,25_009,72_123,outflow_09_13_Puerto Rico.csv
25,013,72,123,Massachusetts,Hampden County,460250.0,439.0,401170.0,2693.0,55686.0,2456.0,41777.0,2120.0,6685.0,862.0,7224.0,946.0,3394.0,682.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,154.0,90.0,,,Hampden,Salinas Municipio,25_013,72_123,outflow_09_13_Puerto Rico.csv
25,025,72,123,Massachusetts,Suffolk County,727684.0,562.0,574642.0,3390.0,139187.0,3154.0,78789.0,2591.0,31760.0,1509.0,28638.0,1538.0,13855.0,1324.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,28.0,45.0,,,Suffolk,Salinas Municipio,25_025,72_123,outflow_09_13_Puerto Rico.csv
25,027,72,123,Massachusetts,Worcester County,793413.0,604.0,698249.0,3374.0,90962.0,3426.0,63636.0,2933.0,14960.0,1207.0,12366.0,1081.0,4202.0,611.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,12.0,19.0,,,Worcester,Salinas Municipio,25_027,72_123,outflow_09_13_Puerto Rico.csv
36,029,72,123,New York,Erie County,909846.0,571.0,796979.0,3376.0,107499.0,3398.0,81491.0,2889.0,15859.0,1211.0,10149.0,1059.0,5368.0,885.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,20.0,31.0,,,Erie,Salinas Municipio,36_029,72_123,outflow_09_13_Puerto Rico.csv
36,055,72,123,New York,Monroe County,738533.0,508.0,629693.0,2685.0,104191.0,2812.0,78071.0,2437.0,14620.0,1202.0,11500.0,1109.0,4649.0,908.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,42.0,46.0,,,Monroe,Salinas Municipio,36_055,72_123,outflow_09_13_Puerto Rico.csv
37,021,72,123,North Carolina,Buncombe County,239271.0,382.0,200633.0,2150.0,37987.0,2087.0,22008.0,1729.0,7038.0,961.0,8941.0,868.0,651.0,229.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,12.0,20.0,,,Buncombe,Salinas Municipio,37_021,72_123,outflow_09_13_Puerto Rico.csv
37,063,72,123,North Carolina,Durham County,272775.0,398.0,208336.0,3027.0,61029.0,2897.0,34436.0,2643.0,14130.0,1382.0,12463.0,1121.0,3410.0,617.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,25.0,43.0,,,Durham,Salinas Municipio,37_063,72_123,outflow_09_13_Puerto Rico.csv
